Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%),Feedback Knock Correction (1-byte)** (degrees)
92669,0.00,58.22,756,0.00,0.53,-31.75,3.6250,-64.00,-11,52,111,1,8,0.02,50.20,503.26,0.00,-5.98
92687,0.00,58.09,756,0.00,0.53,-31.75,14.1250,-64.00,-11,52,113,1,8,0.02,50.20,508.21,0.00,-5.27
92687,0.00,58.09,755,0.00,0.53,-31.75,14.1250,-64.00,-11,52,111,1,8,0.02,50.20,508.21,0.00,-5.98
92687,0.00,58.09,750,0.00,0.53,-31.75,14.1250,-64.00,-11,52,108,1,8,0.02,50.20,508.21,0.00,-7.03
92687,0.00,58.09,751,0.00,0.53,-31.75,14.1250,-64.00,-11,52,103,1,8,0.02,50.20,508.21,0.00,-8.79
92966,0.00,58.58,769,0.00,0.53,-31.75,4.1250,-64.00,-11,52,113,1,8,0.02,50.20,493.36,0.00,-5.27
92966,0.00,58.58,772,0.00,0.53,-31.75,4.1250,-64.00,-11,52,108,1,8,0.02,50.20,493.36,0.00,-7.03
93423,0.00,58.70,775,0.00,0.53,-31.75,9.6250,-64.00,-11,52,118,1,8,0.02,50.20,493.36,0.00,-3.52
93692,0.00,58.82,772,0.00,0.53,-31.75,15.1250,-64.00,-11,52,113,1,8,0.02,50.20,493.36,0.00,-5.27
93718,0.00,59.06,767,0.00,0.53,-31.75,10.1250,-64.00,-11,53,106,1,8,0.02,50.20,493.36,0.00,-7.73
93718,0.00,59.06,766,0.00,0.53,-31.75,10.1250,-64.00,-11,53,116,1,8,0.02,50.20,493.36,0.00,-4.22
93718,0.00,59.06,768,0.00,0.53,-31.75,10.1250,-64.00,-11,53,110,1,8,0.02,50.20,493.36,0.00,-6.33
93718,0.00,59.06,766,0.00,0.53,-31.75,10.1250,-64.00,-11,52,121,1,8,0.02,50.20,493.36,0.00,-2.46
93718,0.00,58.94,775,0.00,0.53,-31.75,4.6250,-64.00,-11,52,121,1,8,0.02,50.20,493.36,0.00,-2.46
93718,0.00,58.82,772,0.00,0.53,-31.75,15.1250,-64.00,-11,52,108,1,8,0.02,50.20,493.36,0.00,-7.03
93718,0.00,58.70,770,0.00,0.53,-31.75,9.6250,-64.00,-11,52,116,1,8,0.02,50.20,493.36,0.00,-4.22
93734,0.00,58.82,766,0.00,0.53,-31.75,15.1250,-64.00,-11,52,121,1,8,0.02,50.20,493.36,0.00,-2.46
93734,0.00,58.70,768,0.00,0.53,-31.75,9.6250,-64.00,-11,52,116,1,8,0.02,50.20,493.36,0.00,-4.22
94061,0.00,59.06,768,0.00,0.53,-31.75,10.1250,-64.00,-11,53,113,1,8,0.02,50.20,493.36,0.00,-5.27
94205,0.00,59.06,772,0.00,0.53,-31.75,10.1250,-64.00,-11,53,113,1,8,0.02,50.20,493.36,0.00,-5.27
94346,0.00,59.06,776,0.00,0.53,-31.75,10.1250,-64.00,-11,53,123,1,8,0.02,50.20,493.36,0.00,-1.76
94504,0.00,59.30,776,0.00,0.53,-31.75,5.1250,-64.00,-11,53,116,1,8,0.02,50.20,493.30,0.00,-4.22
94640,0.00,59.30,777,0.00,0.53,-31.75,5.1250,-64.00,-11,53,108,1,8,0.02,50.20,493.28,0.00,-7.03
94771,0.00,58.70,758,0.00,0.53,-31.75,9.6250,-64.00,-11,53,113,1,8,0.02,50.20,493.34,0.00,-5.27
94771,0.00,58.94,756,0.00,0.53,-31.75,4.6250,-64.00,-11,53,113,1,8,0.02,50.20,493.36,0.00,-5.27
94785,0.00,58.94,757,0.00,0.53,-31.75,4.6250,-64.00,-11,53,103,1,8,0.02,50.20,493.34,0.00,-8.79
94785,0.00,59.18,759,0.00,0.53,-31.75,15.6250,-64.00,-11,53,110,1,8,0.02,50.20,493.34,0.00,-6.33
94785,0.00,59.18,770,0.00,0.53,-31.75,15.6250,-64.00,-11,53,106,1,8,0.02,50.20,493.32,0.00,-7.73
94785,0.00,59.30,771,0.00,0.53,-31.75,5.1250,-64.00,-11,53,113,1,8,0.02,50.20,493.30,0.00,-5.27
94785,0.00,59.42,771,0.00,0.53,-31.75,10.6250,-64.00,-11,53,99,1,8,0.02,50.20,493.30,0.00,-10.20
94785,0.00,59.42,775,0.00,0.53,-31.75,10.6250,-64.00,-11,53,108,1,8,0.02,50.20,493.30,0.00,-7.03
95567,0.00,58.58,758,0.00,0.53,-31.75,4.1250,-64.00,-11,53,113,1,8,0.02,50.20,493.34,0.00,-5.27
95721,0.00,58.58,755,0.00,0.53,-31.75,4.1250,-64.00,-11,53,110,1,8,0.02,50.20,493.34,0.00,-6.33
95940,0.00,59.78,784,0.00,0.53,-31.75,11.1250,-64.00,-11,53,116,1,8,0.02,50.20,493.26,0.00,-4.22
95958,0.00,59.66,782,0.00,0.53,-31.75,5.6250,-64.00,-11,53,116,1,8,0.02,50.20,493.28,0.00,-4.22
95958,0.00,59.42,780,0.00,0.53,-31.75,10.6250,-64.00,-11,53,111,1,8,0.02,50.20,493.28,0.00,-5.98
95958,0.00,59.18,780,0.00,0.53,-31.75,15.6250,-64.00,-11,53,110,1,8,0.02,50.20,493.28,0.00,-6.33
95958,0.00,59.06,776,0.00,0.53,-31.75,10.1250,-64.00,-11,53,104,1,8,0.02,50.20,493.28,0.00,-8.44
95958,0.00,58.58,768,0.00,0.53,-31.75,4.1250,-64.00,-11,53,116,1,8,0.02,50.20,493.32,0.00,-4.22
95958,0.00,58.58,765,0.00,0.53,-31.75,4.1250,-64.00,-11,53,118,1,8,0.02,50.20,493.32,0.00,-3.52
95958,0.00,58.58,762,0.00,0.53,-31.75,4.1250,-64.00,-11,53,121,1,8,0.02,50.20,493.34,0.00,-2.46
95958,0.00,58.58,757,0.00,0.53,-31.75,4.1250,-64.00,-11,53,118,1,8,0.02,50.20,493.34,0.00,-3.52
95977,0.00,58.58,758,0.00,0.53,-31.75,4.1250,-64.00,-11,53,96,1,8,0.02,50.20,493.34,0.00,-11.25
95977,0.00,58.58,756,0.00,0.53,-31.75,4.1250,-64.00,-11,53,103,1,8,0.02,50.20,493.34,0.00,-8.79
96082,0.00,59.90,786,0.00,0.53,-31.75,0.6250,-64.00,-11,53,96,1,8,0.02,50.20,493.26,0.00,-11.25
96082,0.00,60.02,785,0.00,0.53,-31.75,6.1250,-64.00,-11,53,116,1,8,0.02,50.20,483.36,0.00,-4.22
96082,0.00,60.02,790,0.00,0.53,-31.75,6.1250,-64.00,-11,53,121,1,8,0.02,50.20,379.41,0.00,-2.46
96506,0.00,60.02,789,0.00,0.53,-31.75,6.1250,-64.00,-11,53,116,1,8,0.02,50.20,280.40,0.00,-4.22
96757,0.00,60.02,787,0.00,0.53,-31.75,6.1250,-64.00,-11,53,113,1,8,0.02,50.20,176.45,0.00,-5.27
96880,0.00,60.14,786,0.00,0.53,-31.75,11.6250,-64.00,-11,53,113,1,8,0.02,50.20,72.49,0.00,-5.27
97022,0.00,59.30,754,0.00,0.53,-31.75,5.1250,-64.00,-11,53,113,1,8,0.02,50.20,72.59,0.00,-5.27
97022,0.00,59.54,759,0.00,0.53,-31.75,0.1250,-64.00,-11,53,108,1,8,0.02,50.20,72.57,0.00,-7.03
97039,0.00,59.54,759,0.00,0.53,-31.75,0.1250,-64.00,-11,53,111,1,8,0.02,50.20,72.57,0.00,-5.98
97039,0.00,59.66,764,0.00,0.53,-31.75,5.6250,-64.00,-11,53,96,1,8,0.02,50.20,72.55,0.00,-11.25
97039,0.00,59.78,764,0.00,0.53,-31.75,11.1250,-64.00,-11,53,101,1,8,0.02,50.20,72.55,0.00,-9.49
97217,0.00,60.02,782,0.00,0.53,-31.75,6.1250,-64.00,-11,53,108,1,8,0.02,50.20,57.66,0.00,-7.03
97217,0.00,60.02,776,0.00,0.53,-31.75,6.1250,-64.00,-11,53,111,1,8,0.02,50.20,72.55,0.00,-5.98
97217,0.00,59.90,770,0.00,0.53,-31.75,0.6250,-64.00,-11,53,116,1,8,0.02,50.20,72.55,0.00,-4.22
97353,0.00,59.30,751,0.00,0.53,-31.75,5.1250,-64.00,-11,53,108,1,8,0.02,50.20,72.59,0.00,-7.03
97494,0.00,59.06,747,0.00,0.53,-31.75,10.1250,-64.00,-11,53,116,1,8,0.02,50.20,72.61,0.00,-4.22
97494,0.00,58.82,746,0.00,0.53,-31.75,15.1250,-64.00,-11,53,106,1,8,0.02,50.20,72.61,0.00,-7.73
97494,0.00,58.70,749,0.00,0.53,-31.75,9.6250,-64.00,-11,53,96,1,8,0.02,50.20,72.59,0.00,-11.25
97494,0.00,58.58,751,0.00,0.53,-31.75,4.1250,-64.00,-11,53,101,1,8,0.02,50.20,72.59,0.00,-9.49
97951,0.00,58.70,752,0.00,0.53,-31.75,9.6250,-64.00,-11,53,87,1,8,0.02,50.20,72.59,0.00,-14.41
98100,0.00,69.31,756,2641131317727815000000000.00,0.53,-31.75,4.0000,-64.00,-11,53,106,1,8,0.02,50.20,72.57,0.00,-7.73
98100,0.00,69.55,758,2641426465632994000000000.00,0.53,-31.75,15.0000,-64.00,-11,53,96,1,8,0.02,50.20,72.57,0.00,-11.25
98100,0.00,69.43,760,2642164335395942600000000.00,0.53,-31.75,9.5000,-64.00,-11,53,94,1,8,0.02,50.20,72.57,0.00,-11.95
98100,0.00,69.55,753,2641574039585584000000000.00,0.53,-31.75,15.0000,-64.00,-11,53,94,1,8,0.02,50.20,72.57,0.00,-11.95
98100,0.00,69.43,753,2640762382846340700000000.00,0.53,-31.75,9.5000,-64.00,-11,53,101,1,8,0.02,50.20,72.57,0.00,-9.49
98100,0.00,69.55,754,2642459483301122000000000.00,0.53,-31.75,15.0000,-64.00,-11,53,94,1,8,0.02,50.20,72.55,0.00,-11.95
98100,0.00,69.31,758,0.00,0.53,-31.75,4.0000,-64.00,-11,53,108,1,8,0.02,50.20,72.57,0.00,-7.03
98429,0.00,69.43,754,2640467234941161400000000.00,0.53,-31.75,9.5000,-64.00,-11,53,106,1,8,0.02,50.20,72.57,0.00,-7.73
98575,0.00,69.31,745,2637810903794547000000000.00,0.53,-31.75,4.0000,-64.00,-11,53,99,1,8,0.02,50.20,72.61,0.00,-10.20
98696,0.00,68.35,726,2631981732667255000000000.00,0.53,-31.75,8.0000,-64.00,-11,54,99,1,8,0.02,50.20,77.64,0.00,-10.20
98696,0.00,68.47,726,2632055519643550000000000.00,0.53,-31.75,13.5000,-64.00,-11,54,96,1,8,0.02,50.20,72.69,0.00,-11.25
98696,0.00,68.71,729,2632940963359088000000000.00,0.53,-31.75,8.5000,-64.00,-11,54,99,1,8,0.02,50.20,72.67,0.00,-10.20
98696,0.00,68.83,735,2634859424742753700000000.00,0.53,-31.75,14.0000,-64.00,-11,53,89,1,8,0.02,50.20,72.65,0.00,-13.71
98710,0.00,69.07,738,2635597294505702000000000.00,0.53,-31.75,9.0000,-64.00,-11,53,96,1,8,0.02,50.20,72.65,0.00,-11.25
98819,0.00,68.10,736,2635154572647933000000000.00,0.53,-31.75,13.0000,-64.00,-11,54,84,1,8,0.02,50.20,77.60,0.00,-15.47
98936,0.00,67.98,741,2636556525197535000000000.00,0.53,-31.75,7.5000,-64.00,-11,54,87,1,8,0.02,50.20,77.58,0.00,-14.41
99053,0.00,68.35,747,2638401199604906000000000.00,0.53,-31.75,8.0000,-64.00,-11,54,87,1,8,0.02,50.20,77.54,0.00,-14.41
99177,0.00,68.35,750,2639212856344149000000000.00,0.53,-31.75,8.0000,-64.00,-11,54,92,1,8,0.02,50.20,72.59,0.00,-12.66
99504,0.00,68.59,756,2640983743775225000000000.00,0.53,-31.75,3.0000,-64.00,-11,54,101,1,8,0.02,50.20,72.57,0.00,-9.49
99652,0.00,59.35,752,2639729365178213000000000.00,0.53,-31.75,14.0000,-64.00,-11,54,89,1,8,0.02,50.20,72.51,0.00,-13.71
99911,0.00,59.04,746,2638179838676021400000000.00,0.53,-31.75,13.5000,-64.00,-11,54,113,1,8,0.02,50.20,72.53,0.00,-5.27
100178,0.00,58.62,752,2639876939130802700000000.00,0.53,-31.75,7.5000,-64.00,-11,54,123,1,8,0.02,50.20,72.51,0.00,-1.76
100336,0.00,51.76,798,2654560547413475500000000.00,0.53,-31.75,4.7500,-64.00,-11,54,126,1,8,0.02,50.20,72.40,0.00,-0.70
100336,0.00,58.90,791,2651240133480208000000000.00,0.53,-31.75,11.6250,-64.00,-11,54,133,1,8,0.02,50.20,72.42,0.00,1.76
100336,0.00,58.52,783,2649026524191362600000000.00,0.53,-31.75,2.0000,-64.00,-11,54,121,1,8,0.02,50.20,72.44,0.00,-2.46
100336,0.00,58.52,782,2648657589309888400000000.00,0.53,-31.75,2.0000,-64.00,-11,54,128,1,8,0.02,50.20,72.44,0.00,0.00
100336,0.00,58.52,782,2648805163262478000000000.00,0.53,-31.75,2.0000,-64.00,-11,54,141,1,8,0.02,50.20,72.44,0.00,4.57
100336,0.00,58.21,780,2646960488855107000000000.00,0.53,-31.75,1.5000,-64.00,-11,54,126,1,8,0.02,50.20,77.41,0.00,-0.70
100349,0.00,58.10,776,2645632323281800000000000.00,0.53,-31.75,12.0000,-64.00,-11,54,128,1,8,0.02,50.20,77.41,0.00,0.00
100349,0.00,58.10,773,2644230370732198000000000.00,0.53,-31.75,12.0000,-64.00,-11,54,134,1,8,0.02,50.20,82.36,0.00,2.11
100349,0.00,57.90,762,2642533270277417000000000.00,0.53,-31.75,1.0000,-64.00,-11,54,131,1,8,0.02,50.20,82.39,0.00,1.05
100349,0.00,58.10,759,2641869187490763300000000.00,0.53,-31.75,12.0000,-64.00,-11,54,128,1,8,0.02,50.20,82.39,0.00,0.00
100349,0.00,58.10,759,2641795400514468500000000.00,0.53,-31.75,12.0000,-64.00,-11,54,136,1,8,0.02,50.20,77.44,0.00,2.81
100349,0.00,58.31,757,2641205104704110000000000.00,0.53,-31.75,7.0000,-64.00,-11,54,126,1,8,0.02,50.20,77.44,0.00,-0.70
100464,0.00,46.29,791,2651535281385387000000000.00,0.53,-31.75,13.5000,-64.00,-11,54,118,1,8,0.02,50.20,72.42,0.00,-3.52
100464,0.00,44.99,769,2644746879566262000000000.00,0.53,-31.75,5.5000,-64.00,-11,54,173,1,8,0.02,50.20,72.47,0.00,15.82
100464,0.00,43.85,740,2636408951244945300000000.00,0.53,-31.75,8.5000,-64.00,-11,54,213,1,8,0.02,50.20,82.47,0.00,29.88
100899,0.00,43.36,726,2631981732667255000000000.00,0.53,-31.75,7.5000,-64.00,-11,54,228,1,8,0.02,50.20,87.48,0.00,35.16
101058,0.00,34.66,711,2628292383852513000000000.00,0.53,-31.75,5.0000,-64.00,-11,54,222,1,8,0.02,50.20,97.52,0.00,33.05
101372,0.00,9.44,960,-158054930710528.00,0.44,-30.00,14.7500,-64.00,-11,54,142,1,10,0.02,50.20,107.26,0.00,4.92
101372,0.00,13.70,894,2622320806653203600000.00,0.47,-31.25,4.2500,-64.00,-11,54,239,1,9,0.02,50.20,938.88,0.00,39.02
101372,0.00,17.21,862,41753061296536220000000.00,0.47,-31.25,15.4375,-64.00,-11,54,97,1,8,0.02,50.20,131.93,0.00,-10.90
101387,0.00,20.37,820,2659873209706704000000000.00,0.47,-31.75,1.5000,-64.00,-11,54,234,1,8,0.02,50.20,132.50,0.00,37.27
101387,0.00,34.07,745,2645927759417355500000000.00,0.47,-31.50,12.0000,-64.00,-11,54,6,1,9,0.02,50.20,251.15,0.00,-42.89
101387,0.00,38.16,715,2634048056233886600000000.00,0.50,-31.50,7.5000,-64.00,-11,54,73,1,9,0.02,50.20,295.83,0.00,-19.34
101387,0.00,32.18,708,2629178115798427300000000.00,0.53,-31.50,9.5000,-64.00,-11,54,41,1,8,0.02,50.20,978.83,0.00,-30.59
101890,0.00,7.26,1135,615907968.00,0.44,-29.50,6.5000,-64.00,-11,54,237,1,11,0.03,50.20,690.92,0.00,38.32
102187,0.00,8.81,1432,0.00,0.44,-29.75,0.0000,-64.00,-11,54,35,1,9,0.03,50.20,76.84,0.00,-32.70
102593,0.00,9.28,1652,-663237558272.00,0.44,-29.50,0.0000,-64.00,-11,54,145,1,8,0.02,50.20,185.87,0.00,5.98
103000,0.00,0.30,1902,3216667111899250000000000000000000.00,0.44,-28.75,7.0000,-64.00,-11,54,24,1,8,0.02,50.20,428.68,0.00,-36.56
103288,0.00,5.17,2176,2800792109056.00,0.44,-28.50,13.0000,-64.00,-11,54,242,1,8,0.02,50.20,409.65,0.00,40.08
103437,0.00,2.26,2467,184073943252992.00,0.44,-28.50,14.0000,-64.00,-11,53,255,1,8,0.02,50.20,360.34,0.00,44.65
103733,0.00,4.34,2708,0.00,0.44,-28.50,12.0000,-64.00,-11,53,143,1,7,0.02,50.20,1008.99,0.00,5.27
103875,0.00,6.93,2798,0.00,0.44,-28.50,10.0000,-64.00,-11,53,13,1,7,0.02,50.20,920.04,0.00,-40.43
104157,0.00,6.76,2739,0.00,0.44,-28.50,5.0000,-64.00,-11,53,100,1,8,0.02,50.20,14.17,0.00,-9.84
104724,0.00,27.11,2506,0.00,0.44,-31.25,11.8750,-64.00,-11,52,17,1,8,0.02,50.20,13.42,0.00,-39.02
104724,0.00,26.91,2600,0.00,0.44,-31.25,11.8750,-64.00,-11,52,30,1,8,0.02,50.20,3.60,0.00,-34.45
104724,0.00,27.10,2693,0.00,0.44,-31.25,11.5000,-64.00,-11,52,47,1,7,0.02,50.20,1201.61,0.00,-28.48
104736,0.00,26.00,2756,0.00,0.44,-31.25,10.7500,-64.00,-11,52,81,1,7,0.02,50.20,1058.11,0.00,-16.52
104736,0.00,26.00,2825,0.00,0.44,-31.25,9.3750,-64.00,-11,52,68,1,7,0.02,50.20,899.78,0.00,-21.09
104736,0.00,25.82,2888,0.00,0.44,-31.25,10.8750,-64.00,-11,52,34,1,7,0.02,50.20,677.10,0.00,-33.05
104736,0.00,22.29,2898,0.00,0.44,-31.25,5.7500,-64.00,-11,52,160,1,7,0.02,50.20,429.66,0.00,11.25
104736,0.00,17.59,2894,0.00,0.44,-31.00,7.6250,-64.00,-11,52,62,1,6,0.02,50.20,647.90,0.00,-23.20
105118,0.00,4.75,2592,0.00,0.44,-28.75,9.0000,-64.00,-11,53,194,1,7,0.02,50.20,1207.04,0.00,23.20
105118,0.00,1.62,2405,0.00,0.44,-28.75,2.0000,-64.00,-11,53,194,1,7,0.02,50.20,1177.26,0.00,23.20
105118,0.00,2.74,2275,0.00,0.44,-28.25,8.0000,-64.00,-11,53,31,1,7,0.02,50.20,1172.19,0.00,-34.10
105118,0.00,0.80,2196,0.00,0.44,-28.50,12.0000,-64.00,-11,53,250,1,8,0.02,50.20,810.64,0.00,42.89
105118,0.00,5.00,2164,0.00,0.44,-28.25,7.0000,-64.00,-11,53,131,1,8,0.02,50.20,424.48,0.00,1.05
105118,0.00,7.00,2137,0.00,0.44,-28.25,6.0000,-64.00,-11,53,69,1,8,0.02,50.20,-1.28,0.00,-20.74
105118,0.00,7.71,2153,0.00,0.44,-28.50,15.0000,-64.00,-11,53,213,1,7,0.02,50.20,1246.18,0.00,29.88
105118,0.00,6.18,2165,0.00,0.44,-28.50,9.0000,-64.00,-11,53,87,1,7,0.02,50.20,1231.37,0.00,-14.41
105118,0.00,5.86,2124,0.00,0.44,-28.50,14.0000,-64.00,-11,53,145,1,7,0.02,50.20,1186.77,0.00,5.98
105118,0.00,6.58,1997,0.00,0.44,-28.75,4.0000,-64.00,-11,52,60,1,7,0.02,50.20,1092.64,0.00,-23.91
105118,0.00,1.74,1943,0.00,0.44,-29.00,7.0000,-64.00,-11,52,113,1,7,0.02,50.20,1052.98,0.00,-5.27
105118,0.00,2.42,2159,0.00,0.44,-27.75,8.0000,-64.00,-11,52,24,1,7,0.02,50.20,1023.44,0.00,-36.56
105118,0.00,3.85,2389,-0.00,0.44,-27.25,10.0000,-64.00,-11,52,127,1,8,0.02,50.20,483.81,0.00,-0.35
105118,0.00,10.35,2408,-0.00,0.44,-28.00,3.5000,-64.00,-11,52,153,1,7,0.02,50.20,889.68,0.00,8.79
105118,0.00,0.41,2324,0.00,0.44,-29.00,4.0000,-64.00,-11,52,214,1,7,0.02,50.20,459.13,0.00,30.23
105118,0.00,1.88,2431,0.00,0.44,-28.75,0.0000,-64.00,-11,52,154,1,7,0.02,50.20,385.17,0.00,9.14
105118,0.00,9.62,2654,0.00,0.44,-28.00,0.0000,-64.00,-11,52,126,1,8,0.02,50.20,58.47,0.00,-0.70
105118,0.00,10.04,2743,0.00,0.44,-28.25,4.0000,-64.00,-11,52,211,1,8,0.02,50.20,43.64,0.00,29.18
105118,0.00,8.24,2682,0.00,0.44,-28.75,1.0000,-64.00,-11,52,56,1,7,0.02,50.20,1216.92,0.00,-25.31
105127,0.00,14.51,2722,0.00,0.44,-29.25,11.0000,-64.00,-11,52,38,1,7,0.02,50.20,197.39,0.00,-31.64
105127,0.00,2.07,2860,0.00,0.44,-29.50,1.0000,-64.00,-11,52,223,1,7,0.02,50.20,-0.52,0.00,33.40
105127,0.00,6.67,2932,0.00,0.44,-30.00,2.7500,-64.00,-11,52,255,1,7,0.02,50.20,855.88,0.00,44.65
105550,0.00,26.99,2431,0.00,0.44,-31.25,11.3750,-64.00,-11,52,25,1,8,0.02,50.20,23.26,0.00,-36.21
105836,0.00,37.77,904,0.00,0.44,-31.75,11.6250,-64.00,-11,53,227,1,10,0.02,50.20,671.62,0.00,34.80
105836,0.00,44.69,852,0.00,0.44,-31.75,4.5000,-64.00,-11,53,215,1,10,0.02,50.20,448.81,0.00,30.59
105849,0.00,46.68,936,0.00,0.44,-31.75,15.7500,-64.00,-11,53,236,1,9,0.02,50.20,834.92,0.00,37.97
105849,0.00,46.28,1064,0.00,0.44,-31.75,6.0000,-64.00,-11,53,227,1,9,0.02,50.20,839.87,0.00,34.80
105849,0.00,45.72,1166,-47307457701677450000000000000000000.00,0.44,-31.75,8.6250,-64.00,-11,53,243,1,9,0.01,50.20,839.87,0.00,40.43
105849,0.00,43.36,1273,-2916896519797632000000000000000.00,0.44,-31.75,3.9375,-64.00,-11,52,233,1,9,0.01,50.20,839.87,0.00,36.91
105849,0.00,42.53,1357,-180380250992915900000000000.00,0.44,-31.75,0.2500,-64.00,-11,52,240,1,9,0.01,50.20,839.89,0.00,39.38
105849,0.00,41.71,1468,-43422590503292500000.00,0.44,-31.50,2.6250,-64.00,-11,52,53,1,9,0.01,50.20,839.93,0.00,-26.37
105849,0.00,32.87,1573,-11240122230588117000000.00,0.44,-31.50,5.1250,-64.00,-11,52,73,1,9,0.01,50.20,839.99,0.00,-19.34
105849,0.00,31.87,1706,-2911191939197299000000000.00,0.44,-31.50,11.1250,-64.00,-11,52,102,1,8,0.01,50.20,82.66,0.00,-9.14
105849,0.00,29.32,1795,-770172940869258500000000000000.00,0.44,-31.50,15.5000,-64.00,-11,52,126,1,8,0.01,50.20,87.71,0.00,-0.70
105849,0.00,29.87,1895,-49902610595039520000000000000000.00,0.44,-31.50,1.5000,-64.00,-11,52,160,1,8,0.01,50.20,87.71,0.00,11.25
105849,0.00,28.09,2018,-786730388894700500000000000000.00,0.44,-31.50,2.5625,-64.00,-11,52,182,1,8,0.01,50.20,92.37,0.00,18.98
105849,0.00,26.77,2127,-49749724773514186000000000000.00,0.44,-31.50,6.6250,-64.00,-11,52,201,1,8,0.01,50.20,92.41,0.00,25.66
105872,0.00,27.22,2240,0.00,0.44,-31.50,14.3125,-64.00,-11,52,235,1,8,0.02,50.20,92.45,0.00,37.62
105872,0.00,29.46,2337,0.00,0.44,-31.50,7.5000,-64.00,-11,52,239,1,8,0.02,50.20,23.20,0.00,39.02
106525,0.00,32.06,1488,-2925525515899487000000000000.00,0.44,-31.50,2.3125,-64.00,-11,53,57,1,9,0.01,50.20,820.05,0.00,-24.96
106525,0.00,35.70,1427,-186542108559281670000000000000.00,0.44,-31.75,15.1250,-64.00,-11,53,173,1,9,0.01,50.20,825.62,0.00,15.82
106525,0.00,55.75,1383,-758589926404704900000000000000000.00,0.44,-31.75,15.5000,-64.00,-11,53,151,1,9,0.01,50.20,840.43,0.00,8.09
106539,0.00,54.06,1292,0.00,0.44,-31.50,10.0625,-64.00,-11,53,9,1,9,0.02,50.20,850.35,0.00,-41.84
106539,0.00,35.57,1202,0.00,0.44,-31.50,13.2500,-64.00,-11,53,21,1,9,0.02,50.20,860.23,0.00,-37.62
106539,0.00,36.09,1077,0.00,0.44,-31.75,5.3750,-64.00,-11,53,252,1,9,0.02,50.20,870.04,0.00,43.59
106539,0.00,33.28,989,0.00,0.44,-31.75,0.7500,-64.00,-11,53,243,1,9,0.02,50.20,874.78,0.00,40.43
106637,0.00,34.51,1578,-45052722642721010000000.00,0.44,-31.50,7.2500,-64.00,-11,53,89,1,9,0.01,50.20,825.04,0.00,-13.71
106637,0.00,34.55,1527,-11474172267595530000000000.00,0.44,-31.50,8.5625,-64.00,-11,53,96,1,9,0.01,50.20,825.02,0.00,-11.25
106758,0.00,28.88,1624,-707641742986959700000.00,0.44,-31.50,13.1875,-64.00,-11,53,53,1,8,0.01,50.20,68.32,0.00,-26.37
106879,0.00,17.85,1687,-44603663903616926000.00,0.44,-31.25,12.0000,-64.00,-11,53,3,1,8,0.01,50.20,483.79,0.00,-43.95
107094,0.00,24.77,1721,-183194687453603600000000.00,0.44,-31.25,13.2500,-64.00,-11,53,141,1,9,0.01,50.20,63.17,0.00,4.57
107613,0.00,7.68,1860,-743367036797535600000000.00,0.44,-31.25,2.2500,-64.00,-11,53,149,1,8,0.01,50.20,493.98,0.00,7.38
107908,0.00,0.94,2080,-3115026999307321600000000000.00,0.44,-29.25,11.2500,-64.00,-11,53,16,1,12,0.01,50.20,1201.43,0.00,-39.38
108062,0.00,12.80,2390,0.00,0.44,-29.25,4.0000,-64.00,-11,53,180,1,10,0.02,50.20,1196.60,0.00,18.28
108211,0.00,4.79,3048,-14594926588197890000000000000000000000.00,0.44,-26.25,12.5000,-64.00,-11,53,35,1,9,0.02,50.20,38.71,0.00,-32.70
108223,0.00,3.00,3084,-0.00,0.44,-26.25,4.5000,-64.00,-11,53,124,1,9,0.02,50.20,29.08,0.00,-1.41
108223,0.00,3.00,2996,0.00,0.44,-28.25,5.0000,-64.00,-11,53,23,1,7,0.02,50.20,607.97,0.00,-36.91
108223,0.00,14.18,2780,0.00,0.44,-29.25,13.5000,-64.00,-11,53,1,1,7,0.02,50.20,1132.61,0.00,-44.65
108223,0.00,6.38,2639,2839940352.00,0.44,-29.00,12.0000,-64.00,-11,53,61,1,7,0.02,50.20,904.77,0.00,-23.55
108223,0.00,6.81,2880,12063314372722688.00,0.44,-26.75,3.0000,-64.00,-11,53,136,1,8,171.55,50.20,885.01,0.00,2.81
108223,0.00,1.96,3010,11252.27,0.44,-26.50,11.7500,-64.00,-11,53,235,1,10,363.55,50.20,310.16,0.00,37.62
108223,0.00,4.36,2648,0.00,0.44,-26.50,8.1250,-64.00,-11,53,247,1,13,115.22,50.20,1112.44,0.00,41.84
108223,0.00,5.16,2397,0.00,0.44,-30.50,3.8750,-64.00,-11,53,211,1,8,0.02,50.20,365.62,0.00,29.18
108237,0.00,14.21,2366,0.00,0.44,-31.00,8.7500,-64.00,-11,53,241,1,6,0.02,50.20,1217.06,0.00,39.73
108237,0.00,15.26,2652,0.00,0.44,-31.25,9.5000,-64.00,-11,53,254,1,6,0.02,50.20,24.13,0.00,44.30
